rebalance_date,AAPL,AMZN,AXP,CLNE,CMCSA,CRM,CRWD,DBX,DIS,GOOGL,IBKR,MORN,MSFT,NFLX,NVDA,PANW,PYPL,QCOM,RBLX,T,V,WBD
2024-02-29,0.0,0.008715832061856542,0.14532112541343906,0.0,0.0,0.03286939239460328,0.12723210571059962,0.0,0.0856080392873108,0.0,0.04953612582611579,0.054962045954684055,0.09350991563884009,0.03684835223403129,0.020589357219893425,0.0,0.0,0.09847534150303332,0.018681085029960985,0.14191635853784326,0.0857349231877886,0.0
2024-03-28,0.0,0.024294433565298985,0.15183845631915627,0.0,0.0,0.023510878588227747,0.056048897151537845,0.0,0.13222283745701832,0.0,0.053398401507995685,0.05244064624375905,0.08274974725198579,0.05619824119104756,0.03881146337628406,0.0,0.0036673300947989026,0.08395378455629089,0.006405277639441108,0.13534151180762002,0.09911809324953781,0.0
2024-04-30,0.0,0.017173838396305204,0.22499213730226372,0.0,0.0,0.00014452857788109727,0.035778491678972034,0.0,0.09993886452476636,0.06336345581078136,0.10616465020343767,0.010557701341572178,0.0,0.03747139194896401,0.04442885547853154,0.0,0.03566057045102566,0.1058579934914531,0.0,0.14778575831996837,0.07068176247407772,0.0
2024-05-31,0.0,0.0,0.19510093576944312,0.0,0.0,0.0,0.012809517490202439,0.0,0.017574969164014357,0.07850865217032181,0.25494899826184564,0.0,0.0,0.05441563085806806,0.08629029978488896,0.0,0.00024835878006066695,0.13374905958688849,0.0,0.14608155281979923,0.020272025314467288,0.0
2024-06-28,0.05589017739090397,0.04199409294437174,0.10353314383063025,0.0,0.0,0.0,0.020523721861989787,0.0,0.03910179307494767,0.08981034356981943,0.18926061652263973,0.0,0.04004179991333804,0.05880531889466832,0.07590711003501344,0.011010920637956341,0.0,0.02985091461215467,0.0,0.24427004671156655,0.0,0.0
2024-07-31,0.10938875144830343,0.023049989325930186,0.2105572101865653,0.0,0.0,0.0,0.0,0.0,0.0,0.05310335302611735,0.16479648870933092,0.11539826675155578,0.0,0.032334853633624844,0.08093111105554258,0.0,0.0,0.0,0.004396552767065377,0.20604342309596432,0.0,0.0
2024-08-30,0.14507843217816496,0.0,0.13933904778766157,0.0,0.0,0.0,0.0,0.021106616233847512,0.0,0.07388492591830967,0.10550779919239592,0.04468300785796479,0.0,0.04824649249373817,0.0694931578760679,0.010479260126627204,0.09713553073836595,0.0,0.008301854446910856,0.23674387514994555,0.0,0.0
2024-09-30,0.18058234191061437,0.0,0.1138591008179412,0.011652492351760893,0.0,0.0,0.0,0.0,0.0,0.019406221420666555,0.15149231288562195,0.00581610199236631,0.0,0.03388982585197466,0.050925226124208474,0.03414761796538649,0.06255067513465609,0.0,0.01608313245668284,0.3195949510881202,0.0,0.0
2024-10-31,0.1464552411849249,0.0,0.048707762897850046,0.0023882673405549613,0.05388623694390278,0.00986389656003484,0.0,0.0,0.0,0.0,0.15792970660734254,0.05561098835758079,0.0,0.09747824880213479,0.06743369699758325,0.012214892723308701,0.04359335372485542,0.0,0.006519134031030692,0.28197085687811346,0.01594771695078287,0.0
2024-11-29,0.13484568941537,0.0,0.039788569301287886,0.0,0.0,0.10236808209542149,0.0,0.01908940450212981,0.005549665159537615,0.0,0.11081765124590816,0.057079664958350554,0.0,0.07472425919931848,0.034982588659511205,0.0215413698123006,0.04133860089814418,0.0,0.0487226970078448,0.2267482935883086,0.05849298800562954,0.023910476150936888
2024-12-31,0.14021514049461523,0.004141247808134693,0.06675136616392446,0.0,0.0,0.07068900456026515,0.0,0.08390000316412777,0.0,0.0,0.10258148748978092,0.016817072578168158,0.0,0.07563166194960436,0.027398899510917778,0.0,0.06614014063892365,0.0,0.05917007051530708,0.14772589280664403,0.10455332068039624,0.034284691639190616
2025-01-31,0.03506807355900934,0.035620120297087235,0.0,0.0025145223700584526,0.0,0.060189688576607205,0.060913222952384966,0.04187263019862357,0.051921556917866166,0.0,0.132408726885306,0.0,0.0,0.09728244821241737,0.0,0.0,0.0387046875394946,0.0,0.06629263675935836,0.1864726621844813,0.1796728500946502,0.011066173452655216
2025-02-28,0.044045235437207224,0.0832542956728707,0.0,0.0,0.0,0.029261956615156855,0.04093499162606282,0.0,0.12679437264962662,0.0,0.10440950236630188,0.0,0.0,0.056818208866917776,0.01364719903103413,0.0,0.0,0.0,0.042226843100747084,0.21507942488744425,0.20331656145795343,0.040211408288677135
2025-03-31,0.0,0.03500025080537654,0.0,0.0,0.0,0.0,0.0683356752033962,0.01678607141441279,0.0,0.0,0.05438567669264176,0.0,0.0,0.10347940715472814,0.0037947941559599656,0.0,0.0,0.0,0.05265333151145436,0.2680228843635819,0.3428607969787385,0.054681111719709866
2025-04-30,0.0,0.02051910366524056,0.0,0.0,0.0,0.0,0.10881875587815369,0.05159780111449564,0.0,0.0,0.0281291698484324,0.0,0.0,0.20451607337527353,0.0,0.0,0.0,0.0,0.09511907857746577,0.22958439057710625,0.21664096107265157,0.045074665891180705
2025-05-30,0.0,0.026845806613084718,0.0,0.0,0.0,0.0,0.09351904161262112,0.0,0.01047485029209695,0.006794417379857134,0.015485214725721348,0.0,0.09804008552928604,0.1245920174852779,0.003261983805185154,0.0,0.0,0.0,0.1894126988284792,0.19540236852540743,0.21507959435932616,0.02109192084365688
2025-06-30,0.0,0.018272524269734313,0.015461282894043976,0.0,0.0,0.0,0.08680176526535492,0.0,0.0721201114678461,0.0,0.020013299484118004,0.0,0.12426036509874623,0.13806837594353658,0.015983875343225505,0.0,0.0,0.017395713325861723,0.18511361804112506,0.24606120843885607,0.056448138689512664,0.0039997217380387355
2025-07-31,0.0,0.0,0.0,0.0,0.02041103861929115,0.0,0.03788767881489712,0.0,0.04909683628812255,0.0,0.06365219858992353,0.0,0.2373978798551452,0.05241801065471174,0.11542815937904886,0.0,0.0,0.0,0.1578598894601155,0.17971205437060878,0.02614501803524328,0.059991235932892226
2025-08-29,0.0,0.0,0.04098631256683789,0.05172325602544906,0.0,0.0,0.0,0.08294078286258294,0.0,0.10387815208157351,0.011154476941230722,0.0,0.15945864331849452,0.06781228982514573,0.08750743810806576,0.0,0.0,0.025949988922464095,0.17474746241125477,0.18766048936389776,0.0,0.006180707573003251
2025-09-30,0.0,0.0,0.06862502399200394,0.06331638495452399,0.0,0.0,0.0,0.05887719601825767,0.030981337226366628,0.1635056694033651,0.0677608168029595,0.0,0.09832607326220175,0.07755772344906922,0.04877975957210384,0.02399327220207466,0.0,0.0,0.15498452171977387,0.08561617191533114,0.0,0.05767604948196872
