,disclosed,mean_variance,black_litterman
2020-06-22,1.6461085059236527,1.344733326139649,1.3453990982555135
2020-06-23,1.6585109656602135,1.3586833511838503,1.3571517394108328
2020-06-24,1.626012211189213,1.3281611838404455,1.3290681313308144
2020-06-25,1.6478379374202754,1.3510161232966464,1.3492768858034816
2020-06-26,1.5957572629236263,1.3154708843306782,1.3092876271977434
2020-06-29,1.614841274557448,1.3199080349538066,1.3148056198955043
2020-06-30,1.644010786117815,1.3523053008720558,1.3474202831110202
2020-07-01,1.6648199583754144,1.3787689495877284,1.3769436702466946
2020-07-02,1.6740123448704913,1.3874050749562188,1.3872759565708002
2020-07-06,1.7196089730013815,1.4243159170637392,1.4218638769027656
2020-07-07,1.7075348340907959,1.4144001170028289,1.4145398939247456
2020-07-08,1.7472091115134936,1.4604872005470064,1.4656335134567495
2020-07-09,1.7658214838975106,1.4827258703728274,1.493164611881566
2020-07-10,1.7727672647606096,1.4764513631232121,1.4886279207412985
2020-07-13,1.7274056997461145,1.4268404849388938,1.425465514352295
2020-07-14,1.7471057699357853,1.4383231546724196,1.4340052186711956
2020-07-15,1.741765958765894,1.4302805354285324,1.4195075849092007
2020-07-16,1.7239097389920892,1.4153851808586053,1.4050371337495684
2020-07-17,1.7212409457759907,1.4174706860573967,1.4044610701748164
2020-07-20,1.7796449743793576,1.4750968615603643,1.4710478336845565
2020-07-21,1.7569841881052692,1.4589484556065155,1.4503605915546014
2020-07-22,1.7623880035116828,1.4582641873723612,1.4466609701977267
2020-07-23,1.7060880612823415,1.418916222594617,1.402852675244995
2020-07-24,1.703042389285151,1.4145478650794883,1.3994972000804082
2020-07-27,1.7328469259401058,1.4433108480985866,1.431503223139983
2020-07-28,1.7101241367974025,1.428381407707719,1.420506862504543
2020-07-29,1.7393483642044476,1.4665023069533814,1.4597367223884188
2020-07-30,1.7479733119204817,1.4810737604120028,1.4750660483679772
2020-07-31,1.80495773414986,1.5174752609144353,1.51691653879943
2020-08-03,1.8428843077123551,1.5288159893077984,1.531716641197057
2020-08-04,1.8474318153221696,1.5403270791827721,1.5435178330491295
2020-08-05,1.862742148296228,1.5642794998201521,1.5663879120383601
2020-08-06,1.8967843979337347,1.5699610033274434,1.5686374506949612
2020-08-07,1.861212870600777,1.538841384102864,1.5233873086391807
2020-08-10,1.8553325327819428,1.5192877150997919,1.4978389123355926
